timestamp,cell_id,latitude,longitude,latency_ms,download_speed_mbps,upload_speed_mbps,call_drop_rate_percent,signal_strength_dbm,is_anomaly,problem_type
2024-01-03 22:51:00,CELL_048,43.879747,5.721815,76.67,30.95,16.15,1.84,-81.96,0,Normal
2024-01-03 22:52:00,CELL_048,43.885447,5.73165,39.69,49.91,10.09,1.13,-77.49,0,Normal
2024-01-03 22:53:00,CELL_015,48.666982,2.837036,30.51,68.03,20.53,0.94,-58.56,0,Normal
2024-01-03 22:54:00,CELL_030,43.693593,5.327202,58.53,8.22,1.0,0.47,-88.8,1,Low Speed
2024-01-03 22:55:00,CELL_003,48.678499,2.922874,15.34,58.13,12.1,0.0,-65.6,0,Normal
2024-01-03 22:56:00,CELL_009,49.448024,2.772321,44.29,24.15,19.05,2.74,-66.22,0,Normal
2024-01-03 22:57:00,CELL_023,49.473562,2.37274,37.04,47.3,20.25,1.87,-76.89,0,Normal
2024-01-03 22:58:00,CELL_009,49.442853,2.775683,37.61,66.23,20.42,24.14,-78.87,1,Call Drops
2024-01-03 22:59:00,CELL_047,43.763093,5.256632,85.19,36.17,19.97,1.01,-78.91,0,Normal
2024-01-03 23:00:00,CELL_021,49.34977,2.39187,54.73,57.36,18.62,0.0,-56.93,0,Normal
2024-01-03 23:01:00,CELL_020,48.802062,2.505853,62.52,64.02,14.09,0.0,-61.49,0,Normal
2024-01-03 23:02:00,CELL_006,48.947251,2.693625,45.21,32.24,24.19,2.66,-71.76,0,Normal
2024-01-03 23:03:00,CELL_031,43.625758,5.485768,35.23,26.74,10.63,1.32,-57.65,0,Normal
2024-01-03 23:04:00,CELL_049,43.130839,5.387836,37.15,56.27,21.73,1.25,-53.74,0,Normal
2024-01-03 23:05:00,CELL_026,43.301106,5.327805,30.58,60.83,12.42,2.18,-66.25,0,Normal
2024-01-03 23:06:00,CELL_042,43.562997,5.316212,49.27,50.66,16.92,4.25,-55.35,0,Normal
2024-01-03 23:07:00,CELL_001,49.164587,2.526995,52.42,50.95,9.03,0.75,-80.87,0,Normal
2024-01-03 23:08:00,CELL_025,49.107684,2.3225,67.82,22.96,9.78,0.0,-55.92,0,Normal
2024-01-03 23:09:00,CELL_049,43.134969,5.386876,46.45,77.53,13.64,0.0,-79.95,0,Normal
2024-01-03 23:10:00,CELL_007,48.784344,2.400584,55.95,52.38,20.16,0.0,-79.42,0,Normal
2024-01-03 23:11:00,CELL_003,48.691567,2.926262,73.85,42.31,21.99,0.54,-58.69,0,Normal
2024-01-03 23:12:00,CELL_030,43.705452,5.324172,46.07,73.82,9.4,1.9,-75.84,0,Normal
2024-01-03 23:13:00,CELL_001,49.158614,2.535431,68.65,44.18,9.09,0.52,-73.58,0,Normal
2024-01-03 23:14:00,CELL_046,43.25876,5.706192,51.79,63.55,15.36,0.0,-72.7,0,Normal
2024-01-03 23:15:00,CELL_042,43.570629,5.313367,62.15,42.33,15.86,4.39,-54.03,0,Normal
2024-01-03 23:16:00,CELL_027,43.08649,5.212635,73.4,51.06,17.18,4.03,-63.44,0,Normal
2024-01-03 23:17:00,CELL_027,43.087784,5.208255,33.78,49.5,16.51,0.0,-71.17,0,Normal
2024-01-03 23:18:00,CELL_005,49.437044,2.869874,77.83,7.2,1.88,1.51,-77.77,1,Low Speed
2024-01-03 23:19:00,CELL_043,43.088467,5.963771,49.76,41.84,20.44,0.0,-72.98,0,Normal
2024-01-03 23:20:00,CELL_014,49.492823,2.184423,45.0,16.08,7.98,0.0,-71.66,0,Normal
2024-01-03 23:21:00,CELL_016,49.41151,2.32697,26.34,39.14,14.18,1.83,-81.89,0,Normal
2024-01-03 23:22:00,CELL_010,49.49419,2.543031,62.91,52.71,16.17,0.82,-71.64,0,Normal
2024-01-03 23:23:00,CELL_048,43.884337,5.720874,61.0,34.06,18.39,1.94,-63.4,0,Normal
2024-01-03 23:24:00,CELL_035,43.593746,5.599011,23.0,28.77,9.69,2.34,-69.33,0,Normal
2024-01-03 23:25:00,CELL_010,49.494101,2.549747,73.43,50.08,16.0,0.35,-50.74,0,Normal
2024-01-03 23:26:00,CELL_004,48.976991,2.093033,55.62,74.19,13.39,0.0,-74.26,0,Normal
2024-01-03 23:27:00,CELL_037,43.977052,5.458166,28.03,62.44,14.03,3.44,-69.17,0,Normal
2024-01-03 23:28:00,CELL_048,43.882946,5.727744,45.01,30.42,20.67,19.87,-89.92,1,Call Drops
2024-01-03 23:29:00,CELL_031,43.627808,5.492349,31.59,42.07,17.59,1.5,-77.27,0,Normal
2024-01-03 23:30:00,CELL_001,49.153759,2.538288,62.62,40.22,16.51,0.0,-64.3,0,Normal
2024-01-03 23:31:00,CELL_034,43.471968,5.726999,75.34,49.4,14.79,4.26,-66.38,0,Normal
2024-01-03 23:32:00,CELL_012,48.576355,2.812001,76.79,27.34,25.06,0.28,-66.78,0,Normal
2024-01-03 23:33:00,CELL_038,43.441274,5.508644,27.24,53.26,13.14,3.63,-62.74,0,Normal
2024-01-03 23:34:00,CELL_049,43.126205,5.393285,75.05,64.95,7.42,1.72,-85.58,0,Normal
2024-01-03 23:35:00,CELL_038,43.439811,5.496855,37.92,48.25,10.71,0.0,-58.76,0,Normal
2024-01-03 23:36:00,CELL_036,43.932686,5.228866,32.88,72.88,9.11,0.34,-77.44,0,Normal
2024-01-03 23:37:00,CELL_036,43.923582,5.227704,45.03,29.63,5.58,1.39,-77.04,0,Normal
2024-01-03 23:38:00,CELL_039,43.786526,5.752874,89.51,41.02,16.31,0.0,-68.05,0,Normal
2024-01-03 23:39:00,CELL_036,43.932132,5.228222,55.24,56.01,7.66,1.71,-73.93,0,Normal
2024-01-03 23:40:00,CELL_014,49.47388,2.182414,31.88,54.24,13.78,0.0,-85.89,0,Normal
2024-01-03 23:41:00,CELL_035,43.599001,5.611937,75.04,31.69,6.26,2.72,-60.13,0,Normal
2024-01-03 23:42:00,CELL_015,48.67926,2.831643,30.45,37.62,9.99,3.36,-61.75,0,Normal
2024-01-03 23:43:00,CELL_035,43.594093,5.607642,44.18,30.24,23.44,4.59,-75.48,0,Normal
2024-01-03 23:44:00,CELL_032,43.145262,5.295466,17.65,55.48,9.09,2.03,-76.96,0,Normal
2024-01-03 23:45:00,CELL_013,49.055037,2.289129,53.57,36.84,11.96,1.43,-72.2,0,Normal
2024-01-03 23:46:00,CELL_043,43.083782,5.95226,43.93,27.0,15.15,0.0,-76.23,0,Normal
2024-01-03 23:47:00,CELL_007,48.775505,2.404683,37.54,63.95,11.94,3.43,-101.85,0,Normal
2024-01-03 23:48:00,CELL_009,49.43766,2.770854,74.69,60.62,13.58,0.0,-56.97,0,Normal
2024-01-03 23:49:00,CELL_049,43.135811,5.39854,28.97,44.54,17.47,0.0,-64.92,0,Normal
2024-01-03 23:50:00,CELL_047,43.766097,5.26206,54.92,29.18,9.04,0.0,-77.44,0,Normal
2024-01-03 23:51:00,CELL_036,43.941464,5.225128,10.0,50.21,24.4,1.29,-59.13,0,Normal
2024-01-03 23:52:00,CELL_041,43.939129,5.380345,45.01,93.64,24.66,1.78,-66.42,0,Normal
2024-01-03 23:53:00,CELL_041,43.939616,5.36812,29.65,52.49,18.24,0.51,-88.95,0,Normal
2024-01-03 23:54:00,CELL_002,48.861635,2.719472,29.28,40.36,9.41,0.79,-63.94,0,Normal
2024-01-03 23:55:00,CELL_029,43.933039,5.475049,70.94,40.65,20.1,0.0,-48.45,0,Normal
2024-01-03 23:56:00,CELL_036,43.932577,5.236887,37.72,55.95,21.08,2.34,-82.02,0,Normal
2024-01-03 23:57:00,CELL_048,43.883958,5.732065,51.4,32.84,14.6,2.76,-92.3,0,Normal
2024-01-03 23:58:00,CELL_017,49.399335,2.588997,31.5,49.99,17.04,0.0,-67.13,0,Normal
2024-01-03 23:59:00,CELL_036,43.923706,5.240492,52.17,42.84,12.77,0.0,-59.57,0,Normal
2024-01-04 00:00:00,CELL_041,43.94903,5.373471,27.32,49.01,15.48,0.0,-65.47,0,Normal
2024-01-04 00:01:00,CELL_037,43.990438,5.455434,,27.75,19.7,1.46,-76.83,0,Normal
2024-01-04 00:02:00,CELL_031,43.629651,5.487308,87.25,43.51,15.73,1.65,-74.09,0,Normal
2024-01-04 00:03:00,CELL_003,48.679151,2.923979,23.34,80.88,11.16,0.72,-57.55,0,Normal
2024-01-04 00:04:00,CELL_027,43.082822,5.212177,56.84,58.93,11.93,0.0,-62.92,0,Normal
2024-01-04 00:05:00,CELL_003,48.689934,2.923229,34.82,21.77,11.3,0.0,-64.97,0,Normal
2024-01-04 00:06:00,CELL_028,43.011031,5.384914,36.28,37.06,16.71,1.12,-62.55,0,Normal
2024-01-04 00:07:00,CELL_018,49.486595,2.889324,76.53,48.97,18.3,2.34,-83.44,0,Normal
2024-01-04 00:08:00,CELL_012,48.570814,2.813384,70.71,40.21,20.83,0.0,-74.74,0,Normal
2024-01-04 00:09:00,CELL_026,43.307114,5.324786,57.15,59.59,14.23,0.67,-60.42,0,Normal
2024-01-04 00:10:00,CELL_044,43.287318,5.379156,73.32,43.17,13.39,5.45,-63.51,0,Normal
2024-01-04 00:11:00,CELL_049,43.144762,5.40328,47.06,37.7,7.01,1.79,-73.85,0,Normal
2024-01-04 00:12:00,CELL_047,43.751646,5.25735,33.81,4.07,0.78,1.18,-68.32,1,Low Speed
2024-01-04 00:13:00,CELL_004,48.961975,2.076488,31.78,48.31,10.76,1.48,-86.92,0,Normal
2024-01-04 00:14:00,CELL_005,49.452955,2.871114,29.53,24.93,11.02,0.15,-68.26,0,Normal
2024-01-04 00:15:00,CELL_042,43.565645,5.32641,47.63,72.94,10.79,3.54,-67.57,0,Normal
2024-01-04 00:16:00,CELL_029,43.928444,5.464065,49.46,3.53,0.7,1.92,-81.59,1,Low Speed
2024-01-04 00:17:00,CELL_031,43.623841,5.481973,47.11,4.39,1.62,0.0,-80.57,1,Low Speed
2024-01-04 00:18:00,CELL_043,43.099357,5.955751,50.92,60.78,10.99,1.12,-63.02,0,Normal
2024-01-04 00:19:00,CELL_010,49.494922,2.548782,65.52,48.16,28.6,3.4,-76.98,0,Normal
2024-01-04 00:20:00,CELL_009,49.449767,2.773425,50.91,39.07,15.24,0.42,-75.45,0,Normal
2024-01-04 00:21:00,CELL_002,48.868634,2.722448,42.6,54.21,15.95,2.57,-83.7,0,Normal
2024-01-04 00:22:00,CELL_031,43.635574,5.475578,97.42,62.51,16.66,2.64,-56.41,0,Normal
2024-01-04 00:23:00,CELL_034,43.474138,5.723319,76.28,63.94,16.33,1.52,-65.18,0,Normal
2024-01-04 00:24:00,CELL_020,48.814127,2.515799,71.11,56.85,25.87,0.19,-58.69,0,Normal
2024-01-04 00:25:00,CELL_044,43.274307,5.389999,67.17,50.71,15.64,0.0,-73.43,0,Normal
2024-01-04 00:26:00,CELL_031,43.623739,5.485842,75.73,47.03,10.95,0.3,-67.87,0,Normal
2024-01-04 00:27:00,CELL_010,49.497282,2.544554,60.85,39.84,18.27,0.0,-91.56,0,Normal
2024-01-04 00:28:00,CELL_044,43.289324,5.379106,56.88,58.35,10.86,3.47,-80.8,0,Normal
2024-01-04 00:29:00,CELL_048,43.886,5.725517,35.45,37.79,16.51,0.74,-70.21,0,Normal
2024-01-04 00:30:00,CELL_041,43.939315,5.36657,10.0,27.97,9.48,0.81,-72.7,0,Normal
2024-01-04 00:31:00,CELL_004,48.965044,2.078825,28.65,50.24,17.74,2.53,-65.69,0,Normal
2024-01-04 00:32:00,CELL_012,48.575386,2.803178,52.41,45.17,14.23,0.0,-72.3,0,Normal
2024-01-04 00:33:00,CELL_011,48.615125,2.044796,57.26,42.74,13.18,2.56,-78.64,0,Normal
2024-01-04 00:34:00,CELL_004,48.95993,2.08008,36.85,62.93,12.73,0.65,-64.94,0,Normal
2024-01-04 00:35:00,CELL_041,43.942816,5.386185,35.5,62.26,19.17,0.0,-70.22,0,Normal
2024-01-04 00:36:00,CELL_040,43.527017,5.231116,52.29,39.2,15.62,1.41,-80.67,0,Normal
2024-01-04 00:37:00,CELL_043,43.083564,5.952655,59.84,77.73,9.03,2.76,-82.36,0,Normal
2024-01-04 00:38:00,CELL_031,43.622901,5.486303,28.48,65.26,12.44,0.0,-48.91,0,Normal
2024-01-04 00:39:00,CELL_005,49.439711,2.880449,71.25,78.9,19.22,1.39,-60.65,0,Normal
2024-01-04 00:40:00,CELL_004,48.961025,2.077901,68.69,54.77,12.1,1.41,-67.42,0,Normal
2024-01-04 00:41:00,CELL_002,48.8745,2.715671,44.57,43.47,17.4,1.28,-76.16,0,Normal
2024-01-04 00:42:00,CELL_009,49.448428,2.77507,41.27,57.88,15.95,3.11,-68.31,0,Normal
2024-01-04 00:43:00,CELL_022,48.984564,2.846497,22.67,65.02,21.81,1.05,-72.89,0,Normal
2024-01-04 00:44:00,CELL_013,49.040314,2.289425,12.29,74.34,13.23,6.1,-68.01,0,Normal
2024-01-04 00:45:00,CELL_034,43.467578,5.710741,62.23,64.26,18.12,2.46,-81.48,0,Normal
2024-01-04 00:46:00,CELL_016,49.421399,2.308427,50.35,22.32,10.16,0.46,-78.12,0,Normal
2024-01-04 00:47:00,CELL_034,43.473262,5.72059,46.1,5.25,1.52,1.55,-82.45,1,Low Speed
2024-01-04 00:48:00,CELL_034,43.463691,5.716375,44.65,63.15,20.7,0.94,-69.23,0,Normal
2024-01-04 00:49:00,CELL_029,43.925204,5.475662,33.81,61.81,14.85,0.34,-46.01,0,Normal
2024-01-04 00:50:00,CELL_030,43.699467,5.31682,76.31,15.42,22.86,0.79,-68.48,0,Normal
2024-01-04 00:51:00,CELL_029,43.936577,5.470536,13.04,40.29,14.44,0.84,-57.73,0,Normal
2024-01-04 00:52:00,CELL_045,43.185478,5.75589,52.9,80.4,24.15,0.43,-83.29,0,Normal
2024-01-04 00:53:00,CELL_006,48.949335,2.701629,10.0,68.56,12.35,2.43,-72.14,0,Normal
2024-01-04 00:54:00,CELL_050,43.943048,5.085033,24.46,55.73,15.81,2.17,-85.4,0,Normal
2024-01-04 00:55:00,CELL_022,48.981857,2.850599,61.17,60.76,18.48,0.0,-64.79,0,Normal
2024-01-04 00:56:00,CELL_014,49.491381,2.180047,22.59,64.21,13.15,0.0,-90.11,0,Normal
2024-01-04 00:57:00,CELL_050,43.94345,5.096323,22.23,51.79,28.72,0.75,-84.05,0,Normal
2024-01-04 00:58:00,CELL_038,43.443529,5.501328,23.71,63.13,11.15,0.72,-72.07,0,Normal
2024-01-04 00:59:00,CELL_014,49.47785,2.197449,68.33,53.99,12.42,2.13,-60.6,0,Normal
2024-01-04 01:00:00,CELL_008,49.052203,2.148047,42.94,59.46,19.65,4.85,-67.24,0,Normal
2024-01-04 01:01:00,CELL_034,43.471318,5.71042,10.0,60.16,9.87,4.34,-72.84,0,Normal
2024-01-04 01:02:00,CELL_031,43.624948,5.475056,58.12,37.91,8.81,0.0,-59.1,0,Normal
2024-01-04 01:03:00,CELL_005,49.445513,2.876431,46.63,61.69,7.41,0.78,-87.85,0,Normal
2024-01-04 01:04:00,CELL_017,49.397853,2.578269,65.48,4.75,0.5,0.28,-67.84,1,Low Speed
2024-01-04 01:05:00,CELL_016,49.419544,2.309893,75.93,76.31,12.89,1.09,-63.2,0,Normal
2024-01-04 01:06:00,CELL_022,48.967368,2.840926,92.63,67.13,16.51,0.16,-66.27,0,Normal
2024-01-04 01:07:00,CELL_025,49.095461,2.324963,47.05,53.6,12.42,0.0,-71.9,0,Normal
2024-01-04 01:08:00,CELL_018,49.486574,2.881598,46.54,38.15,17.91,0.03,-103.4,0,Normal
2024-01-04 01:09:00,CELL_048,43.876838,5.73389,58.87,16.98,17.54,0.0,-100.57,0,Normal
2024-01-04 01:10:00,CELL_047,43.757984,5.264828,34.58,43.29,14.96,0.0,-68.9,0,Normal
2024-01-04 01:11:00,CELL_023,49.458161,2.380376,75.88,55.93,16.73,0.47,-68.33,0,Normal
2024-01-04 01:12:00,CELL_001,49.159598,2.527146,39.7,77.79,14.48,0.0,-64.72,0,Normal
2024-01-04 01:13:00,CELL_031,43.624211,5.489991,62.68,65.68,16.2,3.19,-60.93,0,Normal
2024-01-04 01:14:00,CELL_042,43.559545,5.315747,60.57,21.12,18.28,0.0,-84.05,0,Normal
2024-01-04 01:15:00,CELL_020,48.797294,2.50216,60.03,33.95,20.02,0.84,-70.75,0,Normal
2024-01-04 01:16:00,CELL_019,48.6196,2.331268,75.15,43.53,8.23,15.13,-85.2,1,Call Drops
2024-01-04 01:17:00,CELL_036,43.942454,5.228728,55.52,29.83,12.93,2.08,-65.85,0,Normal
2024-01-04 01:18:00,CELL_002,48.860668,2.719832,61.37,60.77,17.01,1.18,-83.1,0,Normal
2024-01-04 01:19:00,CELL_036,43.931522,5.231882,42.11,29.54,23.47,3.86,-73.31,0,Normal
2024-01-04 01:20:00,CELL_016,49.424202,2.320615,45.96,19.34,15.22,2.5,-53.47,0,Normal
2024-01-04 01:21:00,CELL_007,48.785475,2.399587,74.69,45.18,10.52,2.62,-58.92,0,Normal
2024-01-04 01:22:00,CELL_037,43.987493,5.471442,46.02,72.23,8.9,4.02,-81.24,0,Normal
2024-01-04 01:23:00,CELL_005,49.44317,2.870815,46.88,40.85,23.77,3.07,-67.35,0,Normal
2024-01-04 01:24:00,CELL_022,48.977691,2.846046,22.31,32.63,19.42,0.61,-57.93,0,Normal
2024-01-04 01:25:00,CELL_024,49.179717,2.932182,65.42,49.61,16.8,0.0,-58.02,0,Normal
2024-01-04 01:26:00,CELL_044,43.272406,5.390004,41.16,51.72,23.47,3.23,-66.46,0,Normal
2024-01-04 01:27:00,CELL_046,43.263727,5.718011,40.44,59.05,14.94,0.0,-71.32,0,Normal
2024-01-04 01:28:00,CELL_032,43.154117,5.30186,46.85,67.35,11.05,0.0,-56.01,0,Normal
2024-01-04 01:29:00,CELL_002,48.875871,2.714936,65.01,41.32,19.63,0.0,-63.9,0,Normal
2024-01-04 01:30:00,CELL_030,43.70106,5.317744,47.71,53.31,9.67,0.0,-55.24,0,Normal
2024-01-04 01:31:00,CELL_043,43.087829,5.955094,73.62,37.28,17.3,1.33,-62.06,0,Normal
2024-01-04 01:32:00,CELL_031,43.62448,5.486107,54.92,75.34,10.49,0.0,-70.61,0,Normal
2024-01-04 01:33:00,CELL_025,49.103059,2.320176,37.46,37.01,17.33,0.84,-76.01,0,Normal
2024-01-04 01:34:00,CELL_012,48.575274,2.797485,45.38,65.43,10.92,3.24,-90.41,0,Normal
2024-01-04 01:35:00,CELL_026,43.301186,5.333052,65.82,70.87,18.76,5.15,-78.44,0,Normal
2024-01-04 01:36:00,CELL_004,48.969806,2.083146,59.53,42.02,9.6,0.0,-59.71,0,Normal
2024-01-04 01:37:00,CELL_015,48.659812,2.842192,61.5,40.98,19.27,0.0,-84.4,0,Normal
2024-01-04 01:38:00,CELL_017,49.40264,2.579649,55.49,37.8,13.31,2.78,-75.8,0,Normal
2024-01-04 01:39:00,CELL_032,43.143377,5.311837,84.73,68.46,21.55,0.0,-67.93,0,Normal
2024-01-04 01:40:00,CELL_021,49.34885,2.399,74.7,57.8,12.17,1.09,-57.35,0,Normal
2024-01-04 01:41:00,CELL_017,49.399644,2.576266,49.64,29.71,15.8,0.0,-73.0,0,Normal
2024-01-04 01:42:00,CELL_013,49.041255,2.282221,51.88,46.67,20.45,5.24,-65.96,0,Normal
2024-01-04 01:43:00,CELL_039,43.779098,5.754505,40.1,48.5,16.27,1.12,-59.1,0,Normal
2024-01-04 01:44:00,CELL_020,48.801469,2.507143,40.85,60.26,22.52,0.0,-66.11,0,Normal
2024-01-04 01:45:00,CELL_007,48.774196,2.407271,59.84,21.13,13.3,2.17,-80.76,0,Normal
2024-01-04 01:46:00,CELL_044,43.281624,5.390281,52.03,65.99,14.74,2.66,-76.92,0,Normal
2024-01-04 01:47:00,CELL_023,49.470057,2.381431,68.14,64.09,9.43,0.0,-77.01,0,Normal
2024-01-04 01:48:00,CELL_041,43.945918,5.367487,59.43,4.75,1.27,3.59,-88.5,1,Low Speed
2024-01-04 01:49:00,CELL_039,43.775435,5.750719,74.1,66.15,14.07,0.0,-60.51,0,Normal
2024-01-04 01:50:00,CELL_034,43.466069,5.725023,40.06,48.55,18.8,0.04,-60.24,0,Normal
2024-01-04 01:51:00,CELL_027,43.0871,5.221053,55.62,63.26,13.37,1.45,-77.07,0,Normal
2024-01-04 01:52:00,CELL_012,48.584848,2.806892,41.97,75.12,22.29,3.14,-75.22,0,Normal
2024-01-04 01:53:00,CELL_031,43.619993,5.480487,46.81,32.54,14.45,0.0,-71.49,0,Normal
2024-01-04 01:54:00,CELL_027,43.08453,5.2182,37.17,44.69,19.23,0.39,-88.01,0,Normal
2024-01-04 01:55:00,CELL_012,48.576717,2.799077,10.75,54.11,14.53,1.94,-65.0,0,Normal
2024-01-04 01:56:00,CELL_016,49.415037,2.309199,89.63,58.9,7.16,14.73,-90.78,1,Call Drops
2024-01-04 01:57:00,CELL_035,43.587404,5.612562,29.76,68.8,20.22,4.5,-92.18,0,Normal
2024-01-04 01:58:00,CELL_027,43.07148,5.208527,62.58,46.99,15.53,0.69,-65.11,0,Normal
2024-01-04 01:59:00,CELL_038,43.441076,5.49559,53.77,67.98,15.07,2.13,-75.03,0,Normal
2024-01-04 02:00:00,CELL_021,49.347479,2.393385,47.89,36.41,12.15,3.95,-67.13,0,Normal
2024-01-04 02:01:00,CELL_010,49.495713,2.541564,78.4,14.9,18.07,0.37,-58.74,0,Normal
2024-01-04 02:02:00,CELL_021,49.364974,2.396723,64.42,59.73,13.26,1.46,-81.85,0,Normal
2024-01-04 02:03:00,CELL_013,49.040916,2.289519,55.39,57.98,18.73,0.97,-65.28,0,Normal
2024-01-04 02:04:00,CELL_027,43.085156,5.221588,46.0,11.12,3.65,0.65,-38.65,0,Normal
2024-01-04 02:05:00,CELL_016,49.411795,2.310384,35.47,16.76,21.76,2.95,-65.49,0,Normal
2024-01-04 02:06:00,CELL_042,43.564306,5.313194,77.15,44.72,17.62,1.46,-62.9,0,Normal
2024-01-04 02:07:00,CELL_021,49.358005,2.389867,42.94,34.37,6.65,2.02,-77.02,0,Normal
2024-01-04 02:08:00,CELL_023,49.475578,2.378307,51.08,56.22,12.48,0.0,-64.9,0,Normal
2024-01-04 02:09:00,CELL_019,48.626136,2.325458,55.13,62.12,8.12,0.0,-52.85,0,Normal
2024-01-04 02:10:00,CELL_020,48.799394,2.507946,57.12,44.82,16.73,0.0,-76.27,0,Normal
2024-01-04 02:11:00,CELL_036,43.940102,5.234799,44.45,67.22,21.04,3.11,-63.17,0,Normal
2024-01-04 02:12:00,CELL_016,49.425541,2.325553,63.68,21.39,22.14,6.15,-52.29,0,Normal
2024-01-04 02:13:00,CELL_033,43.122206,5.446329,79.7,42.33,6.38,2.21,-74.95,0,Normal
2024-01-04 02:14:00,CELL_022,48.986886,2.837179,15.75,41.0,12.64,0.08,-60.05,0,Normal
2024-01-04 02:15:00,CELL_008,49.061956,2.135863,75.42,59.54,20.77,0.0,-72.03,0,Normal
2024-01-04 02:16:00,CELL_001,49.15796,2.540025,37.53,63.01,11.67,0.0,-61.92,0,Normal
2024-01-04 02:17:00,CELL_050,43.94962,5.093579,52.63,58.25,18.99,0.0,-67.08,0,Normal
2024-01-04 02:18:00,CELL_026,43.295005,5.32147,227.24,61.19,18.06,0.69,-78.9,1,High Latency
2024-01-04 02:19:00,CELL_024,49.185712,2.927547,63.34,63.95,24.84,2.81,-64.59,0,Normal
2024-01-04 02:20:00,CELL_020,48.815402,2.504994,58.99,45.45,13.52,6.76,-58.25,1,Call Drops
2024-01-04 02:21:00,CELL_032,43.143339,5.304743,46.4,33.94,8.12,0.0,-56.19,0,Normal
2024-01-04 02:22:00,CELL_016,49.417065,2.320958,48.03,36.7,7.6,1.67,-75.97,0,Normal
2024-01-04 02:23:00,CELL_031,43.61866,5.475148,71.86,61.6,19.65,2.06,-80.07,0,Normal
2024-01-04 02:24:00,CELL_036,43.939125,5.224751,55.02,39.11,10.69,2.56,-69.41,0,Normal
2024-01-04 02:25:00,CELL_039,43.786565,5.747422,62.78,36.54,20.32,1.0,-76.63,0,Normal
2024-01-04 02:26:00,CELL_024,49.177294,2.93429,41.56,54.53,13.74,0.58,-64.38,0,Normal
2024-01-04 02:27:00,CELL_043,43.086545,5.95424,43.22,70.76,19.68,0.16,-68.97,0,Normal
2024-01-04 02:28:00,CELL_013,49.04961,2.282642,62.19,46.78,12.48,1.88,-71.95,0,Normal
2024-01-04 02:29:00,CELL_016,49.425259,2.313322,79.41,40.43,16.94,3.94,-67.77,0,Normal
2024-01-04 02:30:00,CELL_006,48.945644,2.699946,51.98,55.9,16.57,0.51,-58.32,0,Normal
2024-01-04 02:31:00,CELL_041,43.944123,5.368307,54.24,69.03,14.98,2.84,-56.45,0,Normal
2024-01-04 02:32:00,CELL_040,43.52865,5.232298,35.37,58.46,17.84,3.18,-75.27,0,Normal
2024-01-04 02:33:00,CELL_042,43.556335,5.313966,60.46,43.72,10.31,0.0,-66.87,0,Normal
2024-01-04 02:34:00,CELL_036,43.937446,5.237562,49.88,60.75,9.83,1.68,-50.19,0,Normal
2024-01-04 02:35:00,CELL_007,48.773435,2.41205,31.52,69.02,8.57,0.41,-67.13,0,Normal
2024-01-04 02:36:00,CELL_005,49.448496,2.878222,54.52,24.91,16.32,3.31,-71.95,0,Normal
2024-01-04 02:37:00,CELL_033,43.118195,5.44636,41.91,50.72,7.68,0.0,-63.19,0,Normal
2024-01-04 02:38:00,CELL_030,43.698282,5.32273,59.53,40.58,16.86,0.0,-75.75,0,Normal
2024-01-04 02:39:00,CELL_045,43.18246,5.755018,37.82,42.1,12.76,0.0,-63.2,0,Normal
2024-01-04 02:40:00,CELL_028,43.005686,5.386114,73.26,33.31,19.75,0.0,-82.75,0,Normal
2024-01-04 02:41:00,CELL_013,49.058111,2.29792,56.26,47.62,15.47,0.0,-79.23,0,Normal
2024-01-04 02:42:00,CELL_017,49.406887,2.578947,56.1,25.34,26.36,1.88,-88.36,0,Normal
2024-01-04 02:43:00,CELL_027,43.072264,5.217871,61.4,55.76,19.36,0.0,-80.85,0,Normal
2024-01-04 02:44:00,CELL_041,43.946305,5.369254,48.89,50.41,5.33,2.42,-86.14,0,Normal
2024-01-04 02:45:00,CELL_021,49.353038,2.390506,192.33,67.41,14.37,3.59,-69.94,1,High Latency
2024-01-04 02:46:00,CELL_021,49.357081,2.400441,61.69,55.29,8.56,3.12,-81.84,0,Normal
2024-01-04 02:47:00,CELL_003,48.67751,2.911859,35.24,47.51,2.19,2.85,-72.6,0,Normal
2024-01-04 02:48:00,CELL_013,49.049193,2.290752,18.82,50.66,23.4,0.57,-69.43,0,Normal
2024-01-04 02:49:00,CELL_012,48.573205,2.807683,89.87,51.75,13.07,0.69,-61.29,0,Normal
2024-01-04 02:50:00,CELL_036,43.940081,5.226469,63.1,59.46,11.96,0.0,-61.39,0,Normal
2024-01-04 02:51:00,CELL_029,43.926294,5.471522,53.25,66.05,12.96,0.0,-60.32,0,Normal
2024-01-04 02:52:00,CELL_028,43.000932,5.375898,39.71,41.46,17.85,0.0,-67.92,0,Normal
2024-01-04 02:53:00,CELL_006,48.944221,2.69313,94.88,50.06,13.4,1.5,-83.79,0,Normal
2024-01-04 02:54:00,CELL_026,43.30163,5.326384,26.55,39.3,11.52,1.63,-72.0,0,Normal
2024-01-04 02:55:00,CELL_016,49.412004,2.314496,39.78,26.42,18.95,3.51,-65.1,0,Normal
2024-01-04 02:56:00,CELL_042,43.56473,5.327932,25.88,34.44,14.96,1.47,-83.44,0,Normal
2024-01-04 02:57:00,CELL_006,48.953465,2.70137,26.17,28.88,18.41,1.88,-76.93,0,Normal
2024-01-04 02:58:00,CELL_035,43.596243,5.612802,64.27,55.65,13.8,2.43,-82.67,0,Normal
